,file,cls,score,box
335,318,13,0.989862322807312,[0.62539685 0.72512305 0.7257884  0.82218707]
336,318,14,0.9079111814498901,[0.7233649 0.6897525 0.8202482 0.7884314]
337,318,15,0.9990046620368958,[0.578963   0.6895003  0.68092316 0.7908742 ]
338,318,16,0.856188952922821,[0.78190523 0.57312924 0.87868255 0.67079574]
339,318,17,0.9559536576271057,[0.5389455 0.4247838 0.6347395 0.5288529]
340,318,18,0.983150064945221,[0.56008196 0.6374702  0.6583101  0.7372117 ]
341,318,19,0.8484711050987244,[0.46869695 0.2675753  0.56859607 0.3694936 ]
342,319,1,0.9998996257781982,[0.38079432 0.36451548 0.48445448 0.46416438]
343,319,2,0.9920724034309387,[0.3623743  0.6643016  0.46325672 0.7674866 ]
344,319,3,0.9982326030731201,[0.47488105 0.58306843 0.575186   0.68913364]
345,319,4,0.9915297031402588,[0.46600345 0.25778458 0.5646577  0.35720384]
346,319,5,0.9806979894638062,[0.5912886  0.6462435  0.6931331  0.74878824]
347,319,6,0.9920018911361694,[0.7212871 0.6038233 0.8210074 0.7076186]
348,319,7,0.989247739315033,[0.78389037 0.592121   0.8819412  0.6989189 ]
349,319,8,0.9790064692497253,[0.80477667 0.5652568  0.9077998  0.66972375]
350,319,9,0.924931526184082,[0.79731333 0.58398366 0.8980761  0.686832  ]
351,319,10,0.9909695982933044,[0.6814932  0.31027564 0.7816775  0.41232756]
352,319,11,0.898563802242279,[0.6691943  0.65040374 0.76612157 0.7564904 ]
353,319,12,0.9432278275489807,[0.6713631 0.6738723 0.7707941 0.778389 ]
354,319,13,0.9919379353523254,[0.6353443 0.7186304 0.7343364 0.81807  ]
355,319,14,0.9992641806602478,[0.7094648  0.685338   0.8102169  0.78594816]
356,319,15,0.9780094623565674,[0.5795204 0.6856389 0.6758326 0.7894103]
357,319,16,0.995236873626709,[0.8062187  0.6409481  0.9032592  0.74454266]
358,319,17,0.9972564578056335,[0.55106217 0.439354   0.64745444 0.5411816 ]
359,319,18,0.9826619625091553,[0.5587611 0.6426178 0.6583817 0.7471827]
360,319,19,0.9763838648796082,[0.50492096 0.2961519  0.60473526 0.4015218 ]
361,320,1,0.9999377727508545,[0.39383352 0.3571791  0.4940728  0.46166193]
362,320,2,0.9961698651313782,[0.31729028 0.65061074 0.41747826 0.7522627 ]
363,320,3,0.9792576432228088,[0.42941958 0.5981528  0.5297668  0.70352495]
364,320,4,0.9103901386260986,[0.47399098 0.26631594 0.57446986 0.36763415]
365,320,5,0.9325015544891357,[0.55241704 0.7105909  0.65140307 0.8097244 ]
366,320,6,0.9955816864967346,[0.67386967 0.67895097 0.7719981  0.7863891 ]
367,320,7,0.9466171860694885,[0.73961264 0.6637711  0.8363901  0.7697918 ]
368,320,8,0.9977085590362549,[0.7633142  0.6349795  0.86476314 0.73744786]
369,320,9,0.9261715412139893,[0.7552264  0.65560156 0.8527976  0.7547603 ]
370,320,10,0.994782030582428,[0.659678   0.34475902 0.7618026  0.4498049 ]
371,320,11,0.9883916974067688,[0.6221406  0.7242999  0.7197839  0.82669663]
372,320,12,0.9366220235824585,[0.6301003  0.7403174  0.72726005 0.84378266]
373,320,13,0.9975080490112305,[0.5948441 0.7945355 0.6948661 0.8970429]
374,320,14,0.9990621209144592,[0.6775337  0.76897144 0.7763301  0.86883885]
375,320,15,0.9982011318206787,[0.5290986  0.7508142  0.63541055 0.8559816 ]
376,320,16,0.9970101118087769,[0.7684354  0.69881505 0.8684679  0.80087084]
377,320,17,0.99115389585495,[0.53739864 0.46827027 0.6383161  0.5730382 ]
378,320,18,0.9794619679450989,[0.51386905 0.70323855 0.61456686 0.803266  ]
379,320,19,0.9947307109832764,[0.52397305 0.30326763 0.624873   0.40676582]
380,321,1,0.9998798370361328,[0.38315472 0.36694306 0.4841254  0.46872762]
381,321,2,0.9935637712478638,[0.3685065  0.70361453 0.46737581 0.80313486]
382,321,3,0.9959167838096619,[0.47930372 0.605709   0.5806659  0.709557  ]
383,321,4,0.9812417030334473,[0.4607277  0.25785807 0.56231934 0.35956085]
384,321,5,0.8998646140098572,[0.61260915 0.65135866 0.7119457  0.75628763]
385,321,6,0.9808067679405212,[0.76508707 0.6221468  0.86746407 0.7216692 ]
386,321,7,0.8571991324424744,[0.8408711  0.6079236  0.93777657 0.7143013 ]
387,321,8,0.9827979207038879,[0.85933286 0.58251375 0.9603731  0.6857475 ]
388,321,9,0.8874291777610779,[0.8516139  0.60346764 0.95085883 0.7033698 ]
389,321,10,0.9735748171806335,[0.6853144  0.31438842 0.7858562  0.41604513]
390,321,11,0.9740392565727234,[0.7079605 0.6664685 0.8049004 0.7669559]
391,321,12,0.9180349707603455,[0.70964926 0.6854832  0.80856264 0.78877807]
392,321,13,0.9926982522010803,[0.6605641  0.7392658  0.7624549  0.83985084]
393,321,14,0.9987398982048035,[0.7507435  0.711857   0.8498164  0.81149334]
394,321,15,0.9990259408950806,[0.60300624 0.7189298  0.7075511  0.82117563]
395,321,16,0.9951583743095398,[0.8599394  0.6517064  0.96119773 0.7535513 ]
396,321,17,0.996842622756958,[0.56614786 0.43757334 0.6623866  0.5398171 ]
397,321,18,0.9870069026947021,[0.5834378  0.65681106 0.6815512  0.75840926]
398,321,19,0.9952011108398438,[0.5056122  0.29905665 0.6042694  0.40044826]
399,322,1,0.9999319314956665,[0.40163556 0.40124688 0.50184035 0.5027242 ]
400,322,2,0.9965575933456421,[0.35827124 0.7064751  0.46157652 0.8097667 ]
401,322,3,0.9958128333091736,[0.4667326  0.64958483 0.5684206  0.748816  ]
402,322,4,0.9764251112937927,[0.4658116  0.28158745 0.566707   0.38033995]
403,322,5,0.950899064540863,[0.60089225 0.706684   0.69930506 0.8093921 ]
404,322,6,0.9886033535003662,[0.72968626 0.6813385  0.8313036  0.7833295 ]
405,322,7,0.9865329265594482,[0.7808415  0.6744249  0.88189495 0.7785151 ]
406,322,8,0.9899980425834656,[0.7974345 0.6467234 0.9019175 0.7490123]
407,322,9,0.7732300162315369,[0.79596096 0.66329086 0.8945339  0.7674293 ]
408,322,10,0.988473117351532,[0.67632747 0.34489992 0.77518195 0.4511518 ]
409,322,11,0.9855565428733826,[0.66693    0.71081257 0.7608167  0.8165475 ]
410,322,12,0.8624167442321777,[0.68086797 0.73680943 0.7817645  0.8374894 ]
411,322,13,0.9983968138694763,[0.642211   0.78915966 0.7417485  0.8862065 ]
412,322,14,0.993000864982605,[0.7211878  0.75847757 0.8220125  0.85994893]
413,322,15,0.9980362057685852,[0.5842225  0.75740325 0.6863502  0.8603825 ]
414,322,16,0.9881519675254822,[0.8037706  0.70918286 0.9044128  0.81023127]
415,322,17,0.9932724237442017,[0.56672925 0.48671    0.66545933 0.5924193 ]
416,322,18,0.9757933020591736,[0.56418574 0.7147133  0.6667893  0.81674296]
417,322,19,0.9940922856330872,[0.5119402  0.31272537 0.61066604 0.4178244 ]
418,323,1,0.9999310970306396,[0.3758087  0.36450952 0.47716945 0.46747768]
419,323,2,0.9930554032325745,[0.35100374 0.67281383 0.45214203 0.7739056 ]
420,323,3,0.9940029978752136,[0.46517533 0.62656176 0.56576663 0.7273967 ]
421,323,4,0.9967071413993835,[0.45694375 0.28879392 0.5580144  0.3893266 ]
422,323,5,0.955949604511261,[0.578209  0.7048635 0.6797081 0.8086435]
423,323,6,0.9776470065116882,[0.71845466 0.7055876  0.8213862  0.8055905 ]
424,323,7,0.9924864768981934,[0.7936367  0.7060946  0.89320636 0.81177324]
425,323,8,0.9860461354255676,[0.81802416 0.68529785 0.9179069  0.78672796]
426,323,9,0.769113302230835,[0.8093311  0.70349425 0.9080612  0.80507475]
427,323,10,0.9883931279182434,[0.70793283 0.33886188 0.8065271  0.439201  ]
428,323,11,0.7337363958358765,[0.66415983 0.72606844 0.7620486  0.829025  ]
429,323,12,0.8105756640434265,[0.6582742  0.7303101  0.7585364  0.83704203]
430,323,13,0.9981591105461121,[0.6153655 0.7923249 0.7177335 0.8952248]
431,323,14,0.9989581108093262,[0.69776803 0.7830165  0.7971405  0.8856427 ]
432,323,15,0.9958904981613159,[0.5600229  0.7461099  0.66310084 0.84752756]
433,323,16,0.9977102279663086,[0.8129508  0.74328244 0.91007924 0.84376174]
434,323,17,0.9982708692550659,[0.54839605 0.46712565 0.6447416  0.5703896 ]
435,323,18,0.967047929763794,[0.5449544  0.6989432  0.6458384  0.80170023]
436,323,19,0.9938886165618896,[0.5049669  0.32054764 0.6061277  0.41923296]
437,324,1,0.9999047517776489,[0.38811854 0.36087278 0.49046803 0.46654436]
438,324,2,0.9855689406394958,[0.31949884 0.6629437  0.42115432 0.76770395]
439,324,3,0.9953579306602478,[0.43779013 0.6059618  0.53587437 0.7110794 ]
440,324,4,0.9925036430358887,[0.4691911  0.2758563  0.5694243  0.37794578]
441,324,5,0.9843409657478333,[0.54276425 0.69914895 0.64348096 0.802343  ]
442,324,6,0.9859783053398132,[0.6624374  0.68687564 0.7623693  0.78632903]
443,324,7,0.9899528622627258,[0.71725    0.68642086 0.817609   0.79104275]
444,324,8,0.99400395154953,[0.7434914  0.6629984  0.84567523 0.7644796 ]
445,324,9,0.6151064038276672,[0.73327786 0.67919815 0.83197385 0.7815273 ]
446,324,10,0.9858038425445557,[0.65502197 0.37053996 0.7526369  0.47455496]
447,324,11,0.9784906506538391,[0.609127  0.716473  0.7059945 0.8183241]
448,324,12,0.9435783624649048,[0.61697716 0.7365434  0.7172038  0.84226674]
449,324,13,0.9980373978614807,[0.5716066  0.792647   0.67333627 0.8946811 ]
450,324,14,0.9989945292472839,[0.6582094  0.76743037 0.75782275 0.86843866]
451,324,15,0.9936317801475525,[0.5187547  0.74975276 0.62006444 0.846919  ]
452,324,16,0.9947059750556946,[0.7475274 0.72339   0.848261  0.8262565]
453,324,17,0.9923915266990662,[0.52721184 0.49276322 0.62355304 0.596818  ]
454,324,18,0.9715207815170288,[0.50434643 0.6890547  0.6066498  0.79235744]
455,324,19,0.9935630559921265,[0.51547766 0.3190279  0.6168203  0.4232065 ]
456,325,1,0.9997619986534119,[0.3513818  0.3445393  0.45043236 0.4459802 ]
457,325,2,0.9979058504104614,[0.3082273  0.64397913 0.41076243 0.74315745]
458,325,3,0.9982983469963074,[0.41954392 0.58852905 0.52403855 0.68946546]
459,325,4,0.9893921613693237,[0.43443102 0.24630415 0.53585356 0.34859556]
460,325,5,0.9591483473777771,[0.55349565 0.6803226  0.64769655 0.78410584]
461,325,6,0.9933494925498962,[0.68641424 0.64944303 0.7874258  0.75066024]
462,325,7,0.9062260985374451,[0.75841886 0.63567615 0.8533423  0.74368596]
463,325,8,0.9967519044876099,[0.783376   0.60011876 0.8828766  0.7035289 ]
464,325,9,0.8010981678962708,[0.7754166  0.62660575 0.873687   0.7266381 ]
465,325,10,0.9933777451515198,[0.6430265 0.304932  0.743255  0.409799 ]
466,325,11,0.9689598679542542,[0.6318397  0.69050676 0.730189   0.79199386]
467,325,12,0.9549394249916077,[0.6300344  0.7013591  0.7302832  0.80635947]
468,325,13,0.9960789084434509,[0.58717084 0.7602022  0.68832296 0.8632376 ]
469,325,14,0.9996058344841003,[0.66670346 0.74298567 0.7649984  0.8446867 ]
470,325,15,0.9981672763824463,[0.5226522 0.7330176 0.6264129 0.833511 ]
471,325,16,0.9910224676132202,[0.7742923  0.67810696 0.87609845 0.7819442 ]
472,325,17,0.9985072016716003,[0.5108276  0.4396161  0.6102823  0.54267275]
473,325,18,0.9798831343650818,[0.5056652  0.67993826 0.6046204  0.78204864]
474,325,19,0.9953030347824097,[0.48160762 0.28416324 0.5815494  0.38457763]
475,326,1,0.9998534917831421,[0.38277036 0.38451418 0.48162985 0.48538488]
476,326,2,0.9933684468269348,[0.3525076 0.6879144 0.449548  0.7876462]
477,326,3,0.9924545288085938,[0.4771181  0.60229486 0.57533705 0.7093356 ]
478,326,4,0.9780197143554688,[0.4593055  0.25668636 0.5609418  0.36034033]
479,326,5,0.9800272583961487,[0.59289634 0.67451376 0.693149   0.7782308 ]
480,326,6,0.9691832661628723,[0.7231134  0.7024096  0.82460934 0.8038243 ]
481,326,7,0.9902275800704956,[0.7852731  0.6961336  0.88387454 0.7989578 ]
482,326,8,0.9910451769828796,[0.8097868  0.66816306 0.9103286  0.772628  ]
483,326,9,0.9487076997756958,[0.8010961  0.68693817 0.8981412  0.7929698 ]
484,326,10,0.9738010764122009,[0.67708266 0.3520423  0.7768512  0.4556598 ]
485,326,11,0.7987711429595947,[0.6666354  0.71794915 0.7671841  0.8193185 ]
486,326,12,0.7679766416549683,[0.6616158 0.6999596 0.7664042 0.8006585]
487,326,13,0.9983055591583252,[0.6369248  0.76611525 0.73800397 0.86805665]
488,326,14,0.998604953289032,[0.6963763  0.7738037  0.795295   0.87735015]
489,326,15,0.9982649683952332,[0.5905248  0.7349659  0.690366   0.83828413]
490,326,16,0.9958231449127197,[0.80698675 0.7378336  0.90628177 0.8394514 ]
491,326,17,0.9978471994400024,[0.5626388  0.4557017  0.6602142  0.56186056]
492,326,18,0.9870434403419495,[0.5675845  0.6766943  0.66801083 0.7807516 ]
493,326,19,0.9949860572814941,[0.5177039  0.29440686 0.61696357 0.39710718]
494,327,1,0.9999626874923706,[0.40686736 0.3900881  0.50784796 0.49032053]
495,327,2,0.9981858134269714,[0.3742419  0.7088989  0.47527403 0.80970234]
496,327,3,0.9973575472831726,[0.48285618 0.62187654 0.5862143  0.72218233]
497,327,4,0.9846775531768799,[0.46276614 0.2789608  0.5597234  0.38135284]
498,327,5,0.9423695206642151,[0.5959718  0.6836214  0.69364905 0.7866209 ]
499,327,6,0.9912042021751404,[0.7351005  0.7035326  0.83252645 0.80696166]
500,327,7,0.9935674071311951,[0.80535716 0.7040171  0.9064427  0.80485266]
501,327,8,0.9940618872642517,[0.825471   0.68060625 0.9266392  0.78098214]
502,327,9,0.7235681414604187,[0.8208779  0.69649744 0.92037    0.8007619 ]
503,327,10,0.9913791418075562,[0.6958578  0.33127585 0.7927621  0.43145594]
504,327,11,0.8260993957519531,[0.6783809  0.7272786  0.77428615 0.8305507 ]
505,327,12,0.6994866132736206,[0.6656111 0.7337756 0.764851  0.8351955]
506,327,13,0.9940176010131836,[0.6234991 0.772937  0.7254963 0.8736656]
507,327,14,0.9996713399887085,[0.7167053  0.7790125  0.8152476  0.88190556]
508,327,15,0.9707819223403931,[0.5780993  0.72785217 0.6784066  0.8319257 ]
509,327,16,0.9944618344306946,[0.82367146 0.7437373  0.9216633  0.8454053 ]
510,327,17,0.9975134134292603,[0.56278604 0.46495628 0.66246814 0.56902355]
511,327,18,0.9687613248825073,[0.55415773 0.68209547 0.6528796  0.78006154]
512,327,19,0.9929881691932678,[0.517129   0.30990407 0.6164524  0.41172633]
513,328,1,0.9997982382774353,[0.38253012 0.3387966  0.48114866 0.44076416]
514,328,2,0.9866033792495728,[0.3368136  0.66934544 0.43869925 0.77108514]
515,328,3,0.9877669811248779,[0.4408284 0.5872951 0.5440607 0.6940536]
516,328,4,0.966483473777771,[0.4559696  0.24201618 0.5565519  0.34390527]
517,328,5,0.7285085320472717,[0.59826976 0.6728583  0.6962773  0.7806892 ]
518,328,6,0.9814538955688477,[0.72907126 0.61170316 0.8272852  0.7112109 ]
519,328,7,0.9948352575302124,[0.80371946 0.5857302  0.9043835  0.6979102 ]
520,328,8,0.8996966481208801,[0.8241942  0.55710775 0.92383134 0.6634536 ]
521,328,9,0.8076261878013611,[0.8176383  0.5819004  0.918151   0.68286127]
522,328,10,0.9756622910499573,[0.6649332  0.30049068 0.76184654 0.4065645 ]
523,328,11,0.9182038903236389,[0.6769116  0.65482235 0.7761015  0.7576545 ]
524,328,12,0.7107635736465454,[0.670871   0.66555715 0.7729251  0.7657775 ]
525,328,13,0.9979003667831421,[0.6392652 0.7554536 0.7403878 0.8555713]
526,328,14,0.9989472031593323,[0.73363405 0.7022768  0.8296627  0.80736756]
527,328,15,0.9330571293830872,[0.5695114  0.7305731  0.66984195 0.8331476 ]
528,328,16,0.9933909177780151,[0.8280005  0.62892556 0.926672   0.7344017 ]
529,328,17,0.9906935095787048,[0.55490315 0.44314107 0.6536419  0.5454765 ]
530,328,18,0.949218213558197,[0.546036  0.6838351 0.6435595 0.783487 ]
531,328,19,0.9911640882492065,[0.50231135 0.2753673  0.59882385 0.37734336]
532,329,1,0.999748170375824,[0.38178647 0.3710908  0.47983485 0.47210136]
533,329,2,0.9929325580596924,[0.38745055 0.6829488  0.48529238 0.7835253 ]
534,329,3,0.9972698092460632,[0.4887423  0.6093158  0.58990407 0.71058017]
535,329,4,0.8856256604194641,[0.4658138  0.26659903 0.5636986  0.36385474]
536,329,5,0.9631253480911255,[0.6024209  0.635599   0.6991586  0.74153304]
537,329,6,0.9882819056510925,[0.7064645 0.603252  0.8054032 0.7026636]
538,329,7,0.9611454010009766,[0.7674315  0.59940434 0.8658855  0.7030073 ]
539,329,8,0.9900494813919067,[0.7873943 0.5814586 0.8886636 0.6821855]
540,329,9,0.6040118932723999,[0.781116  0.592773  0.8792714 0.6964172]
541,329,10,0.9868627786636353,[0.67766553 0.31501836 0.777558   0.42113397]
542,329,11,0.9848447442054749,[0.6585675  0.62934786 0.754629   0.73567283]
543,329,12,0.9418371319770813,[0.6658859  0.6572781  0.7648705  0.76211363]
544,329,13,0.9990077614784241,[0.64510494 0.72839934 0.74719983 0.82982945]
545,329,14,0.9955606460571289,[0.71116316 0.6895866  0.8058856  0.79118925]
546,329,15,0.9968847632408142,[0.5966501  0.708657   0.69735676 0.8117062 ]
547,329,16,0.9960765242576599,[0.79962075 0.6406549  0.8961892  0.7453807 ]
548,329,17,0.9872457981109619,[0.55963314 0.4298665  0.65944093 0.53264594]
549,329,18,0.944743812084198,[0.57221204 0.65368253 0.67616355 0.755524  ]
550,329,19,0.9193847179412842,[0.50663424 0.28705245 0.60607064 0.39038706]
551,330,1,0.9999533891677856,[0.39047316 0.3164481  0.49343503 0.4157016 ]
552,330,2,0.9921316504478455,[0.3527773  0.60422105 0.45209283 0.70653796]
553,330,3,0.993619978427887,[0.46773332 0.5644296  0.57171875 0.66594446]
554,330,4,0.9973956346511841,[0.463191   0.23891665 0.5639942  0.34446922]
555,330,5,0.974629282951355,[0.603773   0.6379293  0.7022631  0.74035597]
556,330,6,0.9917409420013428,[0.7381526 0.6055339 0.8365867 0.7080775]
557,330,7,0.4184449315071106,[0.79768103 0.600856   0.8932734  0.70645165]
558,330,8,0.9943219423294067,[0.81865495 0.5754532  0.92084944 0.679377  ]
559,330,9,0.6462989449501038,[0.81206626 0.58952767 0.90952516 0.6929892 ]
560,330,10,0.9951900243759155,[0.6825619 0.2877973 0.7833124 0.3879147]
561,330,11,0.9570701718330383,[0.6786931  0.6516073  0.7761579  0.74995893]
562,330,12,0.9245150089263916,[0.6790147  0.66501933 0.7760078  0.7693568 ]
563,330,13,0.9959399700164795,[0.63650846 0.731433   0.73749125 0.8270257 ]
564,330,14,0.9994522929191589,[0.739224   0.69590825 0.83844537 0.7989271 ]
565,330,15,0.9983909130096436,[0.5853382  0.6916153  0.68662596 0.79333836]
566,330,16,0.9962618947029114,[0.8412985 0.6469493 0.9398811 0.7484599]
567,330,17,0.9913952946662903,[0.5552574  0.41161832 0.65509504 0.5134519 ]
568,330,18,0.9875926375389099,[0.5692583  0.6382346  0.6655692  0.73863524]
569,330,19,0.9089553356170654,[0.5164361  0.26596838 0.61368495 0.36977804]
570,331,1,0.9998397827148438,[0.43171388 0.37015966 0.5324064  0.47208768]
571,331,2,0.9892036318778992,[0.37625936 0.6709909  0.4802584  0.7700826 ]
572,331,3,0.9970026612281799,[0.4859729  0.61124796 0.58665013 0.71272093]
573,331,4,0.7813425064086914,[0.49138916 0.2541871  0.5910255  0.35175037]
574,331,5,0.978675901889801,[0.6179854 0.6788156 0.7193826 0.7832476]
575,331,6,0.9688631296157837,[0.7303013  0.6151693  0.82783943 0.72395164]
576,331,7,0.9837417602539062,[0.7955743 0.5804882 0.8973304 0.6838423]
577,331,8,0.9901170134544373,[0.8120185  0.5565855  0.90923095 0.65778893]
578,331,9,0.8596497178077698,[0.8072152  0.57063943 0.9057973  0.67198104]
579,331,10,0.9685305953025818,[0.67019653 0.32038155 0.76930565 0.42362314]
580,331,11,0.9353041052818298,[0.68681026 0.6791261  0.7829577  0.7849448 ]
581,331,12,0.9749879240989685,[0.70390385 0.7124386  0.7992142  0.8151282 ]
582,331,13,0.9916422367095947,[0.64403903 0.75925803 0.744529   0.86084425]
583,331,14,0.9956887364387512,[0.7376471  0.71812713 0.8396349  0.8188525 ]
584,331,15,0.9990630745887756,[0.59641117 0.73608845 0.70039415 0.83799493]
585,331,16,0.9910451173782349,[0.8198849  0.61326396 0.91569483 0.7143917 ]
586,331,17,0.996002733707428,[0.58550894 0.4473974  0.6844031  0.5512173 ]
587,331,18,0.9141559600830078,[0.5859015 0.6801572 0.6866408 0.782438 ]
588,331,19,0.8642097115516663,[0.53479284 0.28728634 0.63875973 0.3885673 ]
589,332,1,0.9999666213989258,[0.36386436 0.3938345  0.46226913 0.49586087]
590,332,2,0.9868521094322205,[0.3305894  0.73023504 0.42882878 0.8284209 ]
591,332,3,0.9967844486236572,[0.44234633 0.65514207 0.5417247  0.7538107 ]
592,332,4,0.9930007457733154,[0.46023917 0.2865549  0.5617421  0.3889393 ]
593,332,5,0.9671531915664673,[0.5763451 0.7420571 0.6771368 0.8462583]
594,332,6,0.9876217246055603,[0.7133457  0.7317664  0.81486815 0.835258  ]
595,332,7,0.9936072826385498,[0.7868087 0.7148853 0.8823604 0.8223435]
596,332,8,0.9932149648666382,[0.80692613 0.69353586 0.90775305 0.79360557]
597,332,9,0.9072067737579346,[0.7983712  0.7121923  0.8975607  0.81164765]
598,332,10,0.9874483942985535,[0.68372566 0.3723832  0.7801207  0.47192943]
599,332,11,0.8634942770004272,[0.66202855 0.7700629  0.7597493  0.871155  ]
600,332,12,0.9118272066116333,[0.6594149  0.77652156 0.755939   0.88013023]
601,332,13,0.9992075562477112,[0.6214586  0.8361434  0.7248729  0.93788636]
602,332,14,0.9984514713287354,[0.71283656 0.81936294 0.8122991  0.9222217 ]
603,332,15,0.9989728927612305,[0.5585533  0.7913458  0.66316503 0.8983056 ]
604,332,16,0.996475875377655,[0.81583863 0.77203226 0.91040736 0.87959456]
605,332,17,0.9936849474906921,[0.5337869 0.5002763 0.6325535 0.6033093]
606,332,18,0.9708166122436523,[0.53626364 0.7378368  0.6382328  0.8412839 ]
607,332,19,0.9960535764694214,[0.51338965 0.32688922 0.61224896 0.42915356]
608,333,1,0.999797523021698,[0.36768818 0.34215978 0.46433118 0.4463074 ]
609,333,2,0.9884207248687744,[0.3293714 0.6277679 0.4261551 0.7302241]
610,333,3,0.9939466118812561,[0.43156484 0.5855095  0.5336977  0.68895984]
611,333,4,0.9746435880661011,[0.4530308  0.24429306 0.5495916  0.34537557]
612,333,5,0.9541859030723572,[0.5698799  0.6725663  0.67031354 0.7774958 ]
613,333,6,0.976376473903656,[0.695728   0.6472339  0.79806066 0.74740195]
614,333,7,0.9633783102035522,[0.77373827 0.6281746  0.87066144 0.73609453]
615,333,8,0.9978938698768616,[0.79698414 0.599533   0.8990483  0.7027838 ]
616,333,9,0.9221342206001282,[0.79014003 0.62710065 0.88801634 0.7271165 ]
617,333,10,0.9933741688728333,[0.6627877  0.30829203 0.7599571  0.40771836]
618,333,11,0.9740710258483887,[0.64033884 0.6894116  0.74084777 0.7899969 ]
619,333,12,0.9453722238540649,[0.6421649  0.705053   0.74249667 0.8096851 ]
620,333,13,0.9983190894126892,[0.6050216 0.7671569 0.7023091 0.8682708]
621,333,14,0.9986806511878967,[0.69529045 0.7382951  0.7938545  0.8416947 ]
622,333,15,0.9932410717010498,[0.54552716 0.72742414 0.6495248  0.83269423]
623,333,16,0.9868581295013428,[0.79667014 0.68403053 0.89647394 0.78579545]
624,333,17,0.9929868578910828,[0.5333361  0.44894293 0.63404155 0.5511878 ]
625,333,18,0.9759830832481384,[0.5330349  0.66504586 0.6330541  0.76631904]
626,333,19,0.9924929738044739,[0.49050194 0.28391817 0.58758706 0.3842111 ]
627,334,1,0.9998030066490173,[0.3923074  0.38915566 0.4904384  0.49181062]
628,334,2,0.9938402771949768,[0.34964967 0.679729   0.44466245 0.7776913 ]
629,334,3,0.9942880272865295,[0.45131063 0.6334452  0.5557549  0.73196816]
630,334,4,0.982914924621582,[0.48512417 0.29081637 0.5840153  0.38813668]
631,334,5,0.9784356355667114,[0.61146104 0.7162942  0.71151567 0.8212619 ]
632,334,6,0.968851625919342,[0.7386333  0.69663423 0.8379212  0.80268645]
633,334,7,0.9770768284797668,[0.8122979 0.6866526 0.9101131 0.7861324]
634,334,8,0.9867134094238281,[0.8411152 0.6552623 0.9448848 0.7571402]
635,334,9,0.8898198008537292,[0.8287173  0.67883354 0.92835504 0.78033745]
636,334,10,0.9777432680130005,[0.7214212  0.34845427 0.82134134 0.4517855 ]
637,334,11,0.9682025909423828,[0.6889081  0.72617114 0.7842758  0.8304201 ]
638,334,12,0.8078012466430664,[0.69061667 0.74254644 0.78949887 0.8457212 ]
639,334,13,0.9975712895393372,[0.662003  0.8010989 0.7625991 0.901483 ]
640,334,14,0.9996310472488403,[0.73447835 0.7741397  0.8339096  0.87804586]
641,334,15,0.9976621866226196,[0.58724034 0.766164   0.6882433  0.8661496 ]
642,334,16,0.9936214089393616,[0.8411676 0.7247327 0.9396597 0.825232 ]
643,334,17,0.9914997220039368,[0.5676706  0.5006573  0.6636932  0.60450333]
644,334,18,0.9894701242446899,[0.56218266 0.7099019  0.6628282  0.81299657]
645,334,19,0.9427374601364136,[0.5274013  0.32823932 0.6288954  0.43011618]
646,335,1,0.9999642372131348,[0.35616368 0.3185931  0.45515952 0.4234243 ]
647,335,2,0.9959534406661987,[0.3229773  0.60256916 0.42433953 0.70606977]
648,335,3,0.9965820908546448,[0.4243187  0.5531007  0.52454793 0.6540251 ]
649,335,4,0.985670268535614,[0.43931228 0.2295337  0.54349023 0.3308075 ]
650,335,5,0.956759512424469,[0.53908914 0.6360798  0.63719827 0.734411  ]
651,335,6,0.9909118413925171,[0.66907877 0.6084742  0.76736146 0.7183477 ]
652,335,7,0.552656352519989,[0.73513395 0.6071206  0.8320945  0.71790856]
653,335,8,0.9953638315200806,[0.75881964 0.5805949  0.860752   0.68380904]
654,335,9,0.7633216381072998,[0.7498923  0.60084003 0.84875494 0.7000983 ]
655,335,10,0.9899948835372925,[0.6336886  0.29746297 0.73270005 0.39834946]
656,335,11,0.9396482110023499,[0.61351424 0.65073156 0.71227455 0.7507741 ]
657,335,12,0.9091424345970154,[0.61658263 0.66461974 0.71592456 0.7674982 ]
658,335,13,0.9766198396682739,[0.56958306 0.7168981  0.66919494 0.8157026 ]
659,335,14,0.9987648725509644,[0.6583198  0.7009207  0.75452757 0.80135965]
660,335,15,0.9959086179733276,[0.51886594 0.6786541  0.6211332  0.7816637 ]
661,335,16,0.994479775428772,[0.75592583 0.6508317  0.85521704 0.75276035]
662,335,17,0.9985228180885315,[0.51028746 0.42257965 0.6076255  0.52573013]
663,335,18,0.9809187054634094,[0.5030137 0.6320117 0.6016846 0.7326599]
664,335,19,0.9964731335639954,[0.48345062 0.2628112  0.58074796 0.3649367 ]
665,336,1,0.9999626874923706,[0.38599446 0.37927833 0.48545665 0.4813411 ]
666,336,2,0.9945835471153259,[0.36753887 0.676171   0.46700105 0.77887005]
667,336,3,0.997369647026062,[0.47945434 0.6089554  0.5805406  0.7118733 ]
668,336,4,0.9618024230003357,[0.46120107 0.27897543 0.56086344 0.38271964]
669,336,5,0.9409389495849609,[0.5994462  0.65913534 0.70277536 0.76102287]
670,336,6,0.9892632365226746,[0.734414   0.66389257 0.8277595  0.7717073 ]
